"activity" "subject" "measurement" "mean" "sd"
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-mad()" -0.572049671146642 0.402158543964394
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-max()" -0.497989334574669 0.464531744074623
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-min()" -0.804209196357616 0.20514072600518
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-sma()" -0.460866415568709 0.500901254810486
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-energy()" -0.718001868307616 0.315145937134428
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-iqr()" -0.623837310271523 0.359067597293528
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-entropy()" 0.258741201208079 0.638444811883269
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-arCoeff()1" -0.102184756595033 0.302021902665626
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-arCoeff()2" 0.0503938996625828 0.235335300064375
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-arCoeff()3" 0.053124321057149 0.233059028098928
"WALKING_DOWNSTAIRS" 5 "tGravityAccMag-arCoeff()4" -0.0632658570116026 0.238135167971283
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-mean()" -0.589313870006622 0.395490663841893
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-std()" -0.589031268133113 0.391655085516056
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-mad()" -0.610037673958278 0.375137570823058
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-max()" -0.600534794411258 0.376087998126682
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-min()" -0.743240995221523 0.286135453956614
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-sma()" -0.589313870006622 0.395490663841893
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-energy()" -0.831005220662252 0.189412001463146
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-iqr()" -0.671531090848344 0.322313500033759
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-entropy()" 0.0767791923708609 0.678876750451959
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-arCoeff()1" 0.0456490590423841 0.231399189090449
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-arCoeff()2" 0.0113682880754967 0.270413046230779
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-arCoeff()3" -0.114345226291523 0.22981616836412
"WALKING_DOWNSTAIRS" 5 "tBodyAccJerkMag-arCoeff()4" -0.0313219733798013 0.249335426573653
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-mean()" -0.602770284825828 0.339839246122627
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-std()" -0.664078383532781 0.278398926404157
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-mad()" -0.63494621060596 0.303298633234347
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-max()" -0.688205235936424 0.2651847426911
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-min()" -0.743857712970199 0.252298861733149
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-sma()" -0.602770284825828 0.339839246122627
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-energy()" -0.858704104205298 0.145153549261341
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-iqr()" -0.660578821377483 0.289991540174804
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-entropy()" 0.404535660337748 0.421337422314764
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-arCoeff()1" 0.0800680052430464 0.311514237373018
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-arCoeff()2" -0.141134880855546 0.289460108118594
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-arCoeff()3" 0.133752004337119 0.268862312847945
"WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-arCoeff()4" -0.0977463073887417 0.239986391375894
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-mean()" -0.707383517582782 0.272286764849355
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-std()" -0.734187493344371 0.245009693471597
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-mad()" -0.745123471092715 0.235689662680602
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-max()" -0.75326639410596 0.230214836112233
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-min()" -0.757806650860927 0.256867440758265
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-sma()" -0.707383517582782 0.272286764849355
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-energy()" -0.921197415231788 0.0838264979485078
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-iqr()" -0.750534944668874 0.237686864640357
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-entropy()" 0.32514138347053 0.615053633621075
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-arCoeff()1" 0.260678023102318 0.214460088333094
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-arCoeff()2" -0.249911561587086 0.223699237823647
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-arCoeff()3" -0.142497794135232 0.276879686848761
"WALKING_DOWNSTAIRS" 5 "tBodyGyroJerkMag-arCoeff()4" 0.0532652248103642 0.231398855052748
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-mean()-X" -0.55123770513245 0.446665786963446
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-mean()-Y" -0.440232431795033 0.504907861688725
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-mean()-Z" -0.696171811490066 0.264296445980963
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-std()-X" -0.492829885748675 0.526095174435385
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-std()-Y" -0.422162171100331 0.517385044264465
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-std()-Z" -0.649351210748344 0.290290476020314
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-mad()-X" -0.502468502183311 0.502469293167185
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-mad()-Y" -0.405335572984437 0.543550392531016
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-mad()-Z" -0.663625275990066 0.289453679843166
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-max()-X" -0.524834714026391 0.512897869042575
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-max()-Y" -0.592576373635795 0.366606264186229
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-max()-Z" -0.644075315226159 0.308133117447689
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-min()-X" -0.820791442160927 0.248750595579564
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-min()-Y" -0.856351470198676 0.17629268715003
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-min()-Z" -0.92517125 0.0897785523594533
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-sma()" -0.499405119087417 0.465801220238589
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-energy()-X" -0.751216184234768 0.309130937961816
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-energy()-Y" -0.676435208519868 0.336001024950651
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-energy()-Z" -0.890286157218543 0.110672534732267
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-iqr()-X" -0.586286198957947 0.411744616262601
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-iqr()-Y" -0.576599667138742 0.407467366080779
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-iqr()-Z" -0.74496364868543 0.241735789960238
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-entropy()-X" -0.095115123113245 0.708119361166682
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-entropy()-Y" -0.0650775967086093 0.644305322123245
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-entropy()-Z" -0.150359954012583 0.548899922750335
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-maxInds-X" -0.73723563184106 0.309081995991527
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-maxInds-Y" -0.679028697155629 0.340793937237973
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-maxInds-Z" -0.911614873907285 0.156650564532257
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-meanFreq()-X" -0.226370689942053 0.255976053514436
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-meanFreq()-Y" 0.0748636861897351 0.275593906961566
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-meanFreq()-Z" 0.0062663175707947 0.249787251838719
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-skewness()-X" -0.102767771618377 0.400853467291615
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-kurtosis()-X" -0.42286013258543 0.434529217029927
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-skewness()-Y" -0.363279563890662 0.303848620196725
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-kurtosis()-Y" -0.677247178963576 0.301844968833013
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-skewness()-Z" -0.121441367413245 0.441891382941283
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-kurtosis()-Z" -0.335102913231788 0.464169017141663
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-bandsEnergy()-1" -0.723324753722185 0.354721358631636
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-bandsEnergy()-9" -0.86675989281457 0.168255369099192
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-bandsEnergy()-17" -0.834927919470199 0.196480056639192
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-bandsEnergy()-25" -0.909981183112583 0.112865811086973
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-bandsEnergy()-33" -0.913734360529801 0.117930416306044
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-bandsEnergy()-41" -0.896960168741722 0.15317996273038
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-bandsEnergy()-49" -0.94254340307947 0.0898491074962914
"WALKING_DOWNSTAIRS" 5 "fBodyAcc-bandsEnergy()-57" -0.944946602695364 0.121360817746922
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-mean()-X" -0.604769869438742 0.391598141052299
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-mean()-Y" -0.550991969857417 0.413290717782393
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-mean()-Z" -0.768762357980132 0.216055724621096
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-std()-X" -0.584013626983444 0.418145082281988
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-std()-Y" -0.491500434303907 0.478277534937141
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-std()-Z" -0.798835563807947 0.191788391146681
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-mad()-X" -0.522800347064238 0.472695228526041
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-mad()-Y" -0.518115966821854 0.45176976663049
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-mad()-Z" -0.783870151721854 0.205047400031381
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-max()-X" -0.640998892371854 0.378650077528964
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-max()-Y" -0.580833808271523 0.403687622738112
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-max()-Z" -0.819365632582782 0.174240738097973
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-min()-X" -0.867540634282781 0.181997268737432
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-min()-Y" -0.847715238475497 0.202042977945895
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-min()-Z" -0.890595224503311 0.140633949869977
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-sma()" -0.579840179578146 0.398601502082963
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-energy()-X" -0.819500103278146 0.214282800118645
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-energy()-Y" -0.771039396092715 0.249295026927578
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-energy()-Z" -0.953641101953642 0.0547425390130456
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-iqr()-X" -0.587798492782417 0.410973198238582
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-iqr()-Y" -0.669791285979139 0.309922710794717
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-iqr()-Z" -0.792505112218543 0.196309769040741
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-entropy()-X" -0.155395836986755 0.747683198743632
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-entropy()-Y" -0.117678769668874 0.721051662335141
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-entropy()-Z" -0.323917305970331 0.567013258119488
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-maxInds-X" -0.423576158940397 0.338023067035846
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-maxInds-Y" -0.374039735099338 0.243635746871057
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-maxInds-Z" -0.285298013245033 0.229385450670761
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-meanFreq()-X" -0.10292084499106 0.301912334006523
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-meanFreq()-Y" -0.27429092242043 0.334979146332276
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-meanFreq()-Z" -0.163706246351656 0.25686590162834
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-skewness()-X" -0.245687115843709 0.26503038110918
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-kurtosis()-X" -0.668282771743046 0.220101108033917
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-skewness()-Y" -0.322776522660927 0.176621890080781
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-kurtosis()-Y" -0.788871918642384 0.124573728517001
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-skewness()-Z" -0.459217718466887 0.181271313794034
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-kurtosis()-Z" -0.807638304536424 0.132856432577519
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-bandsEnergy()-1" -0.811200360588212 0.252890597462107
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-bandsEnergy()-9" -0.853225410817881 0.189257667844657
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-bandsEnergy()-17" -0.854447611887417 0.170145629023338
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-bandsEnergy()-25" -0.919136833874172 0.0991360525736263
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-bandsEnergy()-33" -0.927879371622517 0.0968612681757767
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-bandsEnergy()-41" -0.889139421403974 0.162605165774651
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-bandsEnergy()-49" -0.947470916721854 0.0763206088153705
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk-bandsEnergy()-57" -0.984032370761589 0.0452702550486069
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-mean()-X" -0.632239300829801 0.332989015913052
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-mean()-Y" -0.71706218781457 0.252816890319295
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-mean()-Z" -0.537329127293278 0.414599111931159
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-std()-X" -0.73573857718543 0.237544254017689
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-std()-Y" -0.702290390960265 0.261476076956322
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-std()-Z" -0.669353687483444 0.284024238759773
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-mad()-X" -0.662476834271523 0.304077236243922
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-mad()-Y" -0.726736302086093 0.243271049861115
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-mad()-Z" -0.559209134624871 0.392521082840697
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-max()-X" -0.737188386258278 0.250756789656674
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-max()-Y" -0.754664265596027 0.232554484744558
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-max()-Z" -0.77959282486755 0.191074993551548
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-min()-X" -0.917975168675497 0.123677057430397
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-min()-Y" -0.917375000596027 0.114434154986539
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-min()-Z" -0.880283136456954 0.164170283176847
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-sma()" -0.624883496168874 0.333169519239796
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-energy()-X" -0.923942242119205 0.0850599992633866
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-energy()-Y" -0.922862538046358 0.080746497675335
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-energy()-Z" -0.86332235205298 0.141487809424046
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-iqr()-X" -0.616996563136755 0.368413010087398
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-iqr()-Y" -0.739558943311258 0.245656229797632
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-iqr()-Z" -0.517814130175828 0.473856428926615
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-entropy()-X" 0.0442737209784106 0.561886993296319
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-entropy()-Y" 0.0657811595291391 0.547515694548663
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-entropy()-Z" 0.0394485561563907 0.599523845336848
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-maxInds-X" -0.85916114697351 0.272423252923272
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-maxInds-Y" -0.850459303612583 0.226730305957292
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-maxInds-Z" -0.629367435225166 0.404069481491564
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-meanFreq()-X" -0.0381646986649007 0.225299257928862
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-meanFreq()-Y" -0.0720666007195695 0.216894417720848
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-meanFreq()-Z" 0.0744028987918874 0.217133428676221
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-skewness()-X" -0.243947205606623 0.295006223612258
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-kurtosis()-X" -0.550487853230364 0.290079536009614
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-skewness()-Y" -0.205542945078808 0.34974557790272
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-kurtosis()-Y" -0.537485904204636 0.379268567269161
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-skewness()-Z" -0.357614085751325 0.29736898167278
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-kurtosis()-Z" -0.663122053359934 0.284531335261153
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-bandsEnergy()-1" -0.94356218102649 0.0674896608065356
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-bandsEnergy()-9" -0.899529659966887 0.125737318244557
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-bandsEnergy()-17" -0.859238050874172 0.17045844945365
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-bandsEnergy()-25" -0.948427938874172 0.0663811903032274
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-bandsEnergy()-33" -0.956117575066225 0.0600334141718611
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-bandsEnergy()-41" -0.953423710927152 0.0646796331665781
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-bandsEnergy()-49" -0.95980297807947 0.0662193835041632
"WALKING_DOWNSTAIRS" 5 "fBodyGyro-bandsEnergy()-57" -0.971946321754967 0.0676912524311237
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-mean()" -0.528503022745033 0.442160844675128
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-std()" -0.594259529756954 0.385102877242652
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-mad()" -0.530359604190397 0.443158669666455
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-max()" -0.69930253532947 0.299681791883476
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-min()" -0.883318439735099 0.144281172241087
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-sma()" -0.528503022745033 0.442160844675128
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-energy()" -0.782520349956954 0.268873087304229
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-iqr()" -0.653257010125828 0.339858952418829
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-entropy()" -0.0847120673907285 0.654141145918663
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-maxInds" -0.687143182880795 0.30276376764408
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-meanFreq()" 0.0781455594845364 0.253412297812876
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-skewness()" -0.346153520669205 0.328171832923396
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag-kurtosis()" -0.622500047417219 0.324074561335379
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-mean()" -0.573176177044172 0.408336784033218
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-std()" -0.613485123609272 0.368588617036418
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-mad()" -0.575032361420364 0.402435941030432
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-max()" -0.659970850387417 0.338291713320012
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-min()" -0.784904138513245 0.250112241889104
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-sma()" -0.573176177044172 0.408336784033218
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-energy()" -0.836019838543046 0.187676425797684
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-iqr()" -0.634845557650331 0.352287364944678
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-entropy()" -0.232147643476821 0.651424940352893
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-maxInds" -0.896037000178808 0.144730852520603
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-meanFreq()" 0.131619298935099 0.210154791973326
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-skewness()" -0.262184771960927 0.309538372080536
"WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-kurtosis()" -0.584574026338079 0.312701834195655
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-mean()" -0.677355755703311 0.277311770478118
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-std()" -0.715731148145695 0.234160455146741
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-mad()" -0.680898284470199 0.269723005850727
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-max()" -0.75948814647351 0.201089367702028
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-min()" -0.882877010099338 0.132399192255215
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-sma()" -0.677355755703311 0.277311770478118
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-energy()" -0.904092505761589 0.102763192398879
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-iqr()" -0.682794467708278 0.292137911274276
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-entropy()" 0.042676131981457 0.567806762718794
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-maxInds" -0.876040074966887 0.198887750739184
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-meanFreq()" 0.062219113935298 0.264860233863425
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-skewness()" -0.335159516929801 0.318458288006782
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroMag-kurtosis()" -0.628709449615894 0.308615615285032
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-mean()" -0.748829309536424 0.231522547227204
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-std()" -0.735610602483444 0.247003891072234
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-mad()" -0.73062335244702 0.249682447214457
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-max()" -0.738844082516556 0.253904149867186
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-min()" -0.858865783245033 0.167923021069795
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-sma()" -0.748829309536424 0.231522547227204
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-energy()" -0.934083494900662 0.0742901560396195
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-iqr()" -0.74963716889404 0.237130736122511
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-entropy()" -0.137702307448344 0.578105393161838
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-maxInds" -0.915589191688742 0.0575698999791153
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-meanFreq()" 0.0307564556565894 0.217685923790418
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-skewness()" -0.114361082909272 0.342700793046589
"WALKING_DOWNSTAIRS" 5 "fBodyBodyGyroJerkMag-kurtosis()" -0.453200005526523 0.378920486266051
"WALKING_DOWNSTAIRS" 5 "angle(tBodyAccMean" -0.00911213827748344 0.378117021624273
"WALKING_DOWNSTAIRS" 5 "angle(tBodyAccJerkMean)" -0.0152166119291391 0.488712701187872
"WALKING_DOWNSTAIRS" 5 "angle(tBodyGyroMean" -0.00953130166963576 0.650145854466117
"WALKING_DOWNSTAIRS" 5 "angle(tBodyGyroJerkMean" -0.0233952550609272 0.496590463662826
"WALKING_DOWNSTAIRS" 5 "angle(X" -0.598120786887417 0.559581393711231
"WALKING_DOWNSTAIRS" 5 "angle(Y" -0.0378727910794702 0.375129012950056
"WALKING_DOWNSTAIRS" 5 "angle(Z" -0.0440818730005695 0.0818085836744917
"WALKING_DOWNSTAIRS" 5 "y" 3 0
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-mean()-X" 0.272376614181538 0.0964766928039511
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-mean()-Y" -0.0175697042641846 0.0286304818693302
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-mean()-Z" -0.11599454136 0.0394148738214829
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-std()-X" -0.505086085072062 0.523556385067215
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-std()-Y" -0.368403670137262 0.592569468468148
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-std()-Z" -0.672512004586708 0.297491611507638
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-mad()-X" -0.540118251305108 0.493673141595544
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-mad()-Y" -0.395514397426154 0.566397236236757
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-mad()-Z" -0.674839016569231 0.290813280382473
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-max()-X" -0.344451076048923 0.620764540290913
"WALKING_DOWNSTAIRS" 6 "tBodyAcc-max()-Y" -0.212445262262585 0.34400950996721
